SETTLEMENTDATE,timestamp_utc,asset_label,Station Name,DUID,Region,Participant,Fuel Source - Primary,SCADAVALUE,MAX_CAP,utilisation_pct,REGION_RRP,Latitude,Longitude,Plant
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Cattle Hill Wind Farm (CTHLWF1),Cattle Hill Wind Farm,CTHLWF1,TAS1,Wild Cattle Hill Pty Ltd,Wind,50.71,144.0,35.22,85.28,-42.15,146.69,Cattle Hill Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Cullerin Range Wind Farm (CULLRGWF),Cullerin Range Wind Farm,CULLRGWF,NSW1,Cullerin Range Wind Farm Pty Ltd,Wind,8.81,30.0,29.37,142.29262,-34.81,149.4,Cullerin Range Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Cullerin Range Wind Farm (CULLRGWF),Cullerin Range Wind Farm,CULLRGWF,NSW1,Cullerin Range Wind Farm Pty Ltd,Wind,8.39,30.0,27.97,142.87655,-34.81,149.4,Cullerin Range Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Cullerin Range Wind Farm (CULLRGWF),Cullerin Range Wind Farm,CULLRGWF,NSW1,Cullerin Range Wind Farm Pty Ltd,Wind,6.61,30.0,22.03,109.33028,-34.81,149.4,Cullerin Range Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Cullerin Range Wind Farm (CULLRGWF),Cullerin Range Wind Farm,CULLRGWF,NSW1,Cullerin Range Wind Farm Pty Ltd,Wind,5.17,30.0,17.23,116.88113,-34.81,149.4,Cullerin Range Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Cullerin Range Wind Farm (CULLRGWF),Cullerin Range Wind Farm,CULLRGWF,NSW1,Cullerin Range Wind Farm Pty Ltd,Wind,1.93,30.0,6.43,111.01,-34.81,149.4,Cullerin Range Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Cullerin Range Wind Farm (CULLRGWF),Cullerin Range Wind Farm,CULLRGWF,NSW1,Cullerin Range Wind Farm Pty Ltd,Wind,4.3,30.0,14.33,143.9,-34.81,149.4,Cullerin Range Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Cullerin Range Wind Farm (CULLRGWF),Cullerin Range Wind Farm,CULLRGWF,NSW1,Cullerin Range Wind Farm Pty Ltd,Wind,4.55,30.0,15.17,128.9,-34.81,149.4,Cullerin Range Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Cullerin Range Wind Farm (CULLRGWF),Cullerin Range Wind Farm,CULLRGWF,NSW1,Cullerin Range Wind Farm Pty Ltd,Wind,2.17,30.0,7.23,92.14336,-34.81,149.4,Cullerin Range Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Cullerin Range Wind Farm (CULLRGWF),Cullerin Range Wind Farm,CULLRGWF,NSW1,Cullerin Range Wind Farm Pty Ltd,Wind,1.41,30.0,4.7,65.52838,-34.81,149.4,Cullerin Range Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Cullerin Range Wind Farm (CULLRGWF),Cullerin Range Wind Farm,CULLRGWF,NSW1,Cullerin Range Wind Farm Pty Ltd,Wind,0.06,30.0,0.2,97.63,-34.81,149.4,Cullerin Range Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Cullerin Range Wind Farm (CULLRGWF),Cullerin Range Wind Farm,CULLRGWF,NSW1,Cullerin Range Wind Farm Pty Ltd,Wind,2.51,30.0,8.37,121.09,-34.81,149.4,Cullerin Range Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Diapur Wind Farm (DIAPURWF1),Diapur Wind Farm,DIAPURWF1,VIC1,Y.E.S. Energy (SA) Pty Ltd,Wind,3.2,7.0,45.71,149.24,-36.3425,141.43,Diapur Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Diapur Wind Farm (DIAPURWF1),Diapur Wind Farm,DIAPURWF1,VIC1,Y.E.S. Energy (SA) Pty Ltd,Wind,7.3,7.0,104.29,157.42688,-36.3425,141.43,Diapur Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Diapur Wind Farm (DIAPURWF1),Diapur Wind Farm,DIAPURWF1,VIC1,Y.E.S. Energy (SA) Pty Ltd,Wind,6.6,7.0,94.29,115.37226,-36.3425,141.43,Diapur Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Diapur Wind Farm (DIAPURWF1),Diapur Wind Farm,DIAPURWF1,VIC1,Y.E.S. Energy (SA) Pty Ltd,Wind,5.4,7.0,77.14,119.75,-36.3425,141.43,Diapur Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Diapur Wind Farm (DIAPURWF1),Diapur Wind Farm,DIAPURWF1,VIC1,Y.E.S. Energy (SA) Pty Ltd,Wind,6.4,7.0,91.43,115.68785,-36.3425,141.43,Diapur Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Diapur Wind Farm (DIAPURWF1),Diapur Wind Farm,DIAPURWF1,VIC1,Y.E.S. Energy (SA) Pty Ltd,Wind,5.4,7.0,77.14,144.14667,-36.3425,141.43,Diapur Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Diapur Wind Farm (DIAPURWF1),Diapur Wind Farm,DIAPURWF1,VIC1,Y.E.S. Energy (SA) Pty Ltd,Wind,4.8,7.0,68.57,134.47524,-36.3425,141.43,Diapur Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Diapur Wind Farm (DIAPURWF1),Diapur Wind Farm,DIAPURWF1,VIC1,Y.E.S. Energy (SA) Pty Ltd,Wind,4.4,7.0,62.86,94.13484,-36.3425,141.43,Diapur Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Diapur Wind Farm (DIAPURWF1),Diapur Wind Farm,DIAPURWF1,VIC1,Y.E.S. Energy (SA) Pty Ltd,Wind,1.6,7.0,22.86,88.83626,-36.3425,141.43,Diapur Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Diapur Wind Farm (DIAPURWF1),Diapur Wind Farm,DIAPURWF1,VIC1,Y.E.S. Energy (SA) Pty Ltd,Wind,0.3,7.0,4.29,94.45249,-36.3425,141.43,Diapur Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Diapur Wind Farm (DIAPURWF1),Diapur Wind Farm,DIAPURWF1,VIC1,Y.E.S. Energy (SA) Pty Ltd,Wind,5.9,7.0,84.29,104.49341,-36.3425,141.43,Diapur Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Dulacca Wind Farm (DULAWF1),Dulacca Wind Farm,DULAWF1,QLD1,Dulacca Energy Project Co Pty Ltd,Wind,22.8,173.0,13.18,108.11,-26.63,149.87,Dulacca Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Dulacca Wind Farm (DULAWF1),Dulacca Wind Farm,DULAWF1,QLD1,Dulacca Energy Project Co Pty Ltd,Wind,83.0,173.0,47.98,118.31105,-26.63,149.87,Dulacca Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Dulacca Wind Farm (DULAWF1),Dulacca Wind Farm,DULAWF1,QLD1,Dulacca Energy Project Co Pty Ltd,Wind,24.6,173.0,14.22,82.5,-26.63,149.87,Dulacca Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Dulacca Wind Farm (DULAWF1),Dulacca Wind Farm,DULAWF1,QLD1,Dulacca Energy Project Co Pty Ltd,Wind,119.2,173.0,68.9,72.15438,-26.63,149.87,Dulacca Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Dulacca Wind Farm (DULAWF1),Dulacca Wind Farm,DULAWF1,QLD1,Dulacca Energy Project Co Pty Ltd,Wind,109.3,173.0,63.18,90.79029,-26.63,149.87,Dulacca Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Dulacca Wind Farm (DULAWF1),Dulacca Wind Farm,DULAWF1,QLD1,Dulacca Energy Project Co Pty Ltd,Wind,115.6,173.0,66.82,101.0,-26.63,149.87,Dulacca Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Dulacca Wind Farm (DULAWF1),Dulacca Wind Farm,DULAWF1,QLD1,Dulacca Energy Project Co Pty Ltd,Wind,98.9,173.0,57.17,68.13807,-26.63,149.87,Dulacca Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Dulacca Wind Farm (DULAWF1),Dulacca Wind Farm,DULAWF1,QLD1,Dulacca Energy Project Co Pty Ltd,Wind,17.7,173.0,10.23,53.75,-26.63,149.87,Dulacca Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Dulacca Wind Farm (DULAWF1),Dulacca Wind Farm,DULAWF1,QLD1,Dulacca Energy Project Co Pty Ltd,Wind,0.0,173.0,0.0,56.72,-26.63,149.87,Dulacca Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Dulacca Wind Farm (DULAWF1),Dulacca Wind Farm,DULAWF1,QLD1,Dulacca Energy Project Co Pty Ltd,Wind,6.7,173.0,3.87,82.10099,-26.63,149.87,Dulacca Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Dulacca Wind Farm (DULAWF1),Dulacca Wind Farm,DULAWF1,QLD1,Dulacca Energy Project Co Pty Ltd,Wind,10.2,173.0,5.9,112.25555,-26.63,149.87,Dulacca Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Dundonnell Wind Farm (DUNDWF1),Dundonnell Wind Farm,DUNDWF1,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,20.0,168.0,11.9,149.24,-37.52,142.58,Dundonnell Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Dundonnell Wind Farm (DUNDWF1),Dundonnell Wind Farm,DUNDWF1,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,5.32,168.0,3.17,157.42688,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Dundonnell Wind Farm (DUNDWF1),Dundonnell Wind Farm,DUNDWF1,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,18.84,168.0,11.21,115.37226,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Dundonnell Wind Farm (DUNDWF1),Dundonnell Wind Farm,DUNDWF1,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,18.53,168.0,11.03,119.75,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Dundonnell Wind Farm (DUNDWF1),Dundonnell Wind Farm,DUNDWF1,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,47.1,168.0,28.04,115.68785,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Dundonnell Wind Farm (DUNDWF1),Dundonnell Wind Farm,DUNDWF1,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,57.06,168.0,33.96,144.14667,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Dundonnell Wind Farm (DUNDWF1),Dundonnell Wind Farm,DUNDWF1,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,47.11,168.0,28.04,134.47524,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Dundonnell Wind Farm (DUNDWF1),Dundonnell Wind Farm,DUNDWF1,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,56.11,168.0,33.4,94.13484,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Dundonnell Wind Farm (DUNDWF1),Dundonnell Wind Farm,DUNDWF1,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,27.42,168.0,16.32,88.83626,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Dundonnell Wind Farm (DUNDWF1),Dundonnell Wind Farm,DUNDWF1,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,42.81,168.0,25.48,94.45249,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Dundonnell Wind Farm (DUNDWF1),Dundonnell Wind Farm,DUNDWF1,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,76.79,168.0,45.71,104.49341,-37.52,142.58,Dundonnell Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Dundonnell Wind Farm (DUNDWF2),Dundonnell Wind Farm,DUNDWF2,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,3.74,46.0,8.13,149.24,-37.52,142.58,Dundonnell Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Dundonnell Wind Farm (DUNDWF2),Dundonnell Wind Farm,DUNDWF2,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,1.2,46.0,2.61,157.42688,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Dundonnell Wind Farm (DUNDWF2),Dundonnell Wind Farm,DUNDWF2,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,6.25,46.0,13.59,115.37226,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Dundonnell Wind Farm (DUNDWF2),Dundonnell Wind Farm,DUNDWF2,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,3.94,46.0,8.57,119.75,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Dundonnell Wind Farm (DUNDWF2),Dundonnell Wind Farm,DUNDWF2,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,9.89,46.0,21.5,115.68785,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Dundonnell Wind Farm (DUNDWF2),Dundonnell Wind Farm,DUNDWF2,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,12.0,46.0,26.09,144.14667,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Dundonnell Wind Farm (DUNDWF2),Dundonnell Wind Farm,DUNDWF2,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,10.66,46.0,23.17,134.47524,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Dundonnell Wind Farm (DUNDWF2),Dundonnell Wind Farm,DUNDWF2,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,14.42,46.0,31.35,94.13484,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Dundonnell Wind Farm (DUNDWF2),Dundonnell Wind Farm,DUNDWF2,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,9.38,46.0,20.39,88.83626,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Dundonnell Wind Farm (DUNDWF2),Dundonnell Wind Farm,DUNDWF2,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,12.1,46.0,26.3,94.45249,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Dundonnell Wind Farm (DUNDWF2),Dundonnell Wind Farm,DUNDWF2,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,20.27,46.0,44.07,104.49341,-37.52,142.58,Dundonnell Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Dundonnell Wind Farm (DUNDWF3),Dundonnell Wind Farm,DUNDWF3,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,5.3,122.0,4.34,149.24,-37.52,142.58,Dundonnell Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Dundonnell Wind Farm (DUNDWF3),Dundonnell Wind Farm,DUNDWF3,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,1.94,122.0,1.59,157.42688,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Dundonnell Wind Farm (DUNDWF3),Dundonnell Wind Farm,DUNDWF3,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,16.99,122.0,13.93,115.37226,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Dundonnell Wind Farm (DUNDWF3),Dundonnell Wind Farm,DUNDWF3,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,16.09,122.0,13.19,119.75,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Dundonnell Wind Farm (DUNDWF3),Dundonnell Wind Farm,DUNDWF3,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,28.47,122.0,23.34,115.68785,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Dundonnell Wind Farm (DUNDWF3),Dundonnell Wind Farm,DUNDWF3,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,40.27,122.0,33.01,144.14667,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Dundonnell Wind Farm (DUNDWF3),Dundonnell Wind Farm,DUNDWF3,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,34.01,122.0,27.88,134.47524,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Dundonnell Wind Farm (DUNDWF3),Dundonnell Wind Farm,DUNDWF3,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,41.32,122.0,33.87,94.13484,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Dundonnell Wind Farm (DUNDWF3),Dundonnell Wind Farm,DUNDWF3,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,22.77,122.0,18.66,88.83626,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Dundonnell Wind Farm (DUNDWF3),Dundonnell Wind Farm,DUNDWF3,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,27.59,122.0,22.61,94.45249,-37.52,142.58,Dundonnell Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Dundonnell Wind Farm (DUNDWF3),Dundonnell Wind Farm,DUNDWF3,VIC1,Dundonnell Wind Farm Pty Ltd,Wind,56.04,122.0,45.93,104.49341,-37.52,142.58,Dundonnell Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Elaine Wind Farm (ELAINWF1),Elaine Wind Farm,ELAINWF1,VIC1,Lal Lal Wind Farms Nom Co Pty Ltd,Wind,0.28,82.0,0.34,149.24,-37.36,144.0,Elaine Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Elaine Wind Farm (ELAINWF1),Elaine Wind Farm,ELAINWF1,VIC1,Lal Lal Wind Farms Nom Co Pty Ltd,Wind,3.48,82.0,4.24,157.42688,-37.36,144.0,Elaine Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Elaine Wind Farm (ELAINWF1),Elaine Wind Farm,ELAINWF1,VIC1,Lal Lal Wind Farms Nom Co Pty Ltd,Wind,4.77,82.0,5.82,115.37226,-37.36,144.0,Elaine Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Elaine Wind Farm (ELAINWF1),Elaine Wind Farm,ELAINWF1,VIC1,Lal Lal Wind Farms Nom Co Pty Ltd,Wind,3.94,82.0,4.8,119.75,-37.36,144.0,Elaine Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Elaine Wind Farm (ELAINWF1),Elaine Wind Farm,ELAINWF1,VIC1,Lal Lal Wind Farms Nom Co Pty Ltd,Wind,15.64,82.0,19.07,115.68785,-37.36,144.0,Elaine Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Elaine Wind Farm (ELAINWF1),Elaine Wind Farm,ELAINWF1,VIC1,Lal Lal Wind Farms Nom Co Pty Ltd,Wind,11.79,82.0,14.38,144.14667,-37.36,144.0,Elaine Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Elaine Wind Farm (ELAINWF1),Elaine Wind Farm,ELAINWF1,VIC1,Lal Lal Wind Farms Nom Co Pty Ltd,Wind,32.4,82.0,39.51,134.47524,-37.36,144.0,Elaine Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Elaine Wind Farm (ELAINWF1),Elaine Wind Farm,ELAINWF1,VIC1,Lal Lal Wind Farms Nom Co Pty Ltd,Wind,17.51,82.0,21.35,94.13484,-37.36,144.0,Elaine Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Elaine Wind Farm (ELAINWF1),Elaine Wind Farm,ELAINWF1,VIC1,Lal Lal Wind Farms Nom Co Pty Ltd,Wind,4.24,82.0,5.17,88.83626,-37.36,144.0,Elaine Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Elaine Wind Farm (ELAINWF1),Elaine Wind Farm,ELAINWF1,VIC1,Lal Lal Wind Farms Nom Co Pty Ltd,Wind,4.17,82.0,5.09,94.45249,-37.36,144.0,Elaine Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Elaine Wind Farm (ELAINWF1),Elaine Wind Farm,ELAINWF1,VIC1,Lal Lal Wind Farms Nom Co Pty Ltd,Wind,12.67,82.0,15.45,104.49341,-37.36,144.0,Elaine Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Flyers Creek Wind Farm (FLYCRKWF),Flyers Creek Wind Farm,FLYCRKWF,NSW1,Iberdrola Australia Energy Markets Pty Limited,Wind,30.19,140.0,21.56,142.29262,-33.365556,148.981944,Flyers Creek Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Flyers Creek Wind Farm (FLYCRKWF),Flyers Creek Wind Farm,FLYCRKWF,NSW1,Iberdrola Australia Energy Markets Pty Limited,Wind,63.15,140.0,45.11,142.87655,-33.365556,148.981944,Flyers Creek Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Flyers Creek Wind Farm (FLYCRKWF),Flyers Creek Wind Farm,FLYCRKWF,NSW1,Iberdrola Australia Energy Markets Pty Limited,Wind,79.34,140.0,56.67,109.33028,-33.365556,148.981944,Flyers Creek Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Flyers Creek Wind Farm (FLYCRKWF),Flyers Creek Wind Farm,FLYCRKWF,NSW1,Iberdrola Australia Energy Markets Pty Limited,Wind,83.58,140.0,59.7,116.88113,-33.365556,148.981944,Flyers Creek Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Flyers Creek Wind Farm (FLYCRKWF),Flyers Creek Wind Farm,FLYCRKWF,NSW1,Iberdrola Australia Energy Markets Pty Limited,Wind,72.6,140.0,51.86,111.01,-33.365556,148.981944,Flyers Creek Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Flyers Creek Wind Farm (FLYCRKWF),Flyers Creek Wind Farm,FLYCRKWF,NSW1,Iberdrola Australia Energy Markets Pty Limited,Wind,57.91,140.0,41.36,143.9,-33.365556,148.981944,Flyers Creek Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Flyers Creek Wind Farm (FLYCRKWF),Flyers Creek Wind Farm,FLYCRKWF,NSW1,Iberdrola Australia Energy Markets Pty Limited,Wind,16.2,140.0,11.57,128.9,-33.365556,148.981944,Flyers Creek Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Flyers Creek Wind Farm (FLYCRKWF),Flyers Creek Wind Farm,FLYCRKWF,NSW1,Iberdrola Australia Energy Markets Pty Limited,Wind,17.23,140.0,12.31,92.14336,-33.365556,148.981944,Flyers Creek Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Flyers Creek Wind Farm (FLYCRKWF),Flyers Creek Wind Farm,FLYCRKWF,NSW1,Iberdrola Australia Energy Markets Pty Limited,Wind,7.16,140.0,5.11,65.52838,-33.365556,148.981944,Flyers Creek Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Flyers Creek Wind Farm (FLYCRKWF),Flyers Creek Wind Farm,FLYCRKWF,NSW1,Iberdrola Australia Energy Markets Pty Limited,Wind,0.0,140.0,0.0,97.63,-33.365556,148.981944,Flyers Creek Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Flyers Creek Wind Farm (FLYCRKWF),Flyers Creek Wind Farm,FLYCRKWF,NSW1,Iberdrola Australia Energy Markets Pty Limited,Wind,0.0,140.0,0.0,121.09,-33.365556,148.981944,Flyers Creek Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Golden Plains Wind Farm East (GPWFEST1),Golden Plains Wind Farm East,GPWFEST1,VIC1,Golden Plains WF1 Pty Ltd as Trustee for the Golden Plains WF1 Unit Trust,Wind,4.18,240.0,1.74,149.24,-37.945091,143.752614,Golden Plains Wind Farm East
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Golden Plains Wind Farm East (GPWFEST1),Golden Plains Wind Farm East,GPWFEST1,VIC1,Golden Plains WF1 Pty Ltd as Trustee for the Golden Plains WF1 Unit Trust,Wind,0.0,240.0,0.0,157.42688,-37.945091,143.752614,Golden Plains Wind Farm East
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Golden Plains Wind Farm East (GPWFEST1),Golden Plains Wind Farm East,GPWFEST1,VIC1,Golden Plains WF1 Pty Ltd as Trustee for the Golden Plains WF1 Unit Trust,Wind,0.0,240.0,0.0,115.37226,-37.945091,143.752614,Golden Plains Wind Farm East
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Golden Plains Wind Farm East (GPWFEST1),Golden Plains Wind Farm East,GPWFEST1,VIC1,Golden Plains WF1 Pty Ltd as Trustee for the Golden Plains WF1 Unit Trust,Wind,0.3,240.0,0.12,119.75,-37.945091,143.752614,Golden Plains Wind Farm East
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Golden Plains Wind Farm East (GPWFEST1),Golden Plains Wind Farm East,GPWFEST1,VIC1,Golden Plains WF1 Pty Ltd as Trustee for the Golden Plains WF1 Unit Trust,Wind,0.0,240.0,0.0,115.68785,-37.945091,143.752614,Golden Plains Wind Farm East
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Golden Plains Wind Farm East (GPWFEST1),Golden Plains Wind Farm East,GPWFEST1,VIC1,Golden Plains WF1 Pty Ltd as Trustee for the Golden Plains WF1 Unit Trust,Wind,0.04,240.0,0.02,144.14667,-37.945091,143.752614,Golden Plains Wind Farm East
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Golden Plains Wind Farm East (GPWFEST1),Golden Plains Wind Farm East,GPWFEST1,VIC1,Golden Plains WF1 Pty Ltd as Trustee for the Golden Plains WF1 Unit Trust,Wind,3.27,240.0,1.36,134.47524,-37.945091,143.752614,Golden Plains Wind Farm East
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Golden Plains Wind Farm East (GPWFEST1),Golden Plains Wind Farm East,GPWFEST1,VIC1,Golden Plains WF1 Pty Ltd as Trustee for the Golden Plains WF1 Unit Trust,Wind,2.97,240.0,1.24,94.13484,-37.945091,143.752614,Golden Plains Wind Farm East
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Golden Plains Wind Farm East (GPWFEST1),Golden Plains Wind Farm East,GPWFEST1,VIC1,Golden Plains WF1 Pty Ltd as Trustee for the Golden Plains WF1 Unit Trust,Wind,0.21,240.0,0.09,88.83626,-37.945091,143.752614,Golden Plains Wind Farm East
